ind,movieId,rating,timestamp
5561942,969,3.5,2014-09-22 03:45:12
5561943,593,4.0,2014-09-22 03:50:47
5561944,141,5.0,2014-09-22 03:50:56
5561945,60,3.5,2014-09-22 04:24:05
5561946,88,3.5,2014-09-22 04:26:10
5561947,318,5.0,2014-09-22 04:29:27
5561948,780,4.5,2014-09-22 04:30:42
5561949,7,2.0,2014-09-22 05:50:33
5561950,342,4.0,2014-09-22 10:10:28
5561951,910,4.0,2014-09-22 10:10:48
5561952,661,4.0,2014-09-22 10:10:56
5561953,147,4.0,2014-09-22 10:14:00
5561954,1064,3.0,2014-09-22 10:15:36
5561955,750,4.5,2014-09-22 10:17:01
5561956,593,4.0,2014-09-22 10:17:56
5561957,296,4.5,2014-09-22 10:18:07
5561958,541,3.5,2014-09-22 10:18:29
5561959,589,4.5,2014-09-22 12:02:26
5561960,231,2.0,2014-09-22 12:39:34
5561961,288,3.0,2014-09-22 14:22:32
5561962,552,3.0,2014-09-22 14:24:23
5561963,667,1.5,2014-09-22 14:32:15
5561964,849,3.0,2014-09-22 14:47:55
5561965,170,3.5,2014-09-22 14:48:25
5561966,180,5.0,2014-09-22 14:48:27
5561967,968,5.0,2014-09-22 14:48:43
5561968,553,4.0,2014-09-22 15:27:53
5561969,163,4.5,2014-09-22 15:27:55
5561970,784,2.5,2014-09-22 15:28:09
5561971,596,4.0,2014-09-22 15:28:30
5561972,785,4.0,2014-09-22 15:28:54
5561973,899,4.0,2014-09-22 15:29:31
5561974,246,4.0,2014-09-22 15:29:36
5561975,50,4.5,2014-09-22 15:31:20
5561976,594,2.0,2014-09-22 17:05:14
5561977,906,5.0,2014-09-22 18:02:53
5561978,239,3.5,2014-09-22 18:25:53
5561979,599,3.0,2014-09-22 18:32:39
5561980,431,3.5,2014-09-22 18:41:20
5561981,431,3.5,2014-09-22 18:43:13
5561982,588,3.0,2014-09-22 18:44:54
5561983,912,4.0,2014-09-22 18:45:27
5561984,923,2.5,2014-09-22 18:46:18
5561985,741,3.5,2014-09-22 18:47:38
5561986,590,3.5,2014-09-22 18:49:06
5561987,1,2.5,2014-09-22 18:50:01
5561988,145,3.0,2014-09-22 19:17:20
5561989,849,4.0,2014-09-22 19:19:01
5561990,968,0.5,2014-09-22 19:19:10
5561991,318,5.0,2014-09-22 19:21:17
5561992,595,1.5,2014-09-22 19:23:51
5561993,593,5.0,2014-09-22 19:24:00
5561994,588,3.5,2014-09-22 19:24:02
5561995,377,2.5,2014-09-22 19:24:09
5561996,153,2.0,2014-09-22 19:24:12
5561997,337,5.0,2014-09-22 19:32:51
5561998,356,4.0,2014-09-22 19:33:23
5561999,911,5.0,2014-09-22 19:36:24
5562000,529,5.0,2014-09-22 19:38:07
5562001,902,5.0,2014-09-22 19:47:08
5562002,922,3.5,2014-09-22 20:26:26
5562003,535,3.0,2014-09-22 20:26:52
5562004,356,4.5,2014-09-22 20:31:39
5562005,593,4.0,2014-09-22 20:31:45
5562006,318,4.5,2014-09-22 20:31:50
5562007,904,2.5,2014-09-22 21:58:48
5562008,718,4.0,2014-09-22 22:03:32
5562009,296,5.0,2014-09-22 22:12:32
5562010,356,4.0,2014-09-22 22:12:37
5562011,260,4.5,2014-09-22 22:12:45
5562012,1,5.0,2014-09-22 22:12:50
5562013,589,3.5,2014-09-22 22:12:57
5562014,588,4.5,2014-09-22 22:13:31
5562015,47,5.0,2014-09-22 22:13:36
5562016,344,5.0,2014-09-22 22:13:39
5562017,364,4.5,2014-09-22 22:14:06
5562018,367,5.0,2014-09-22 22:14:22
5562019,231,3.5,2014-09-22 22:14:35
5562020,111,3.0,2014-09-22 22:15:52
5562021,845,3.0,2014-09-22 22:38:29
5562022,79,4.0,2014-09-23 00:23:51
5562023,765,4.5,2014-09-23 00:24:19
5562024,940,5.0,2014-09-23 00:25:44
5562025,527,5.0,2014-09-23 00:29:04
5562026,904,4.5,2014-09-23 00:29:13
5562027,260,5.0,2014-09-23 00:30:06
5562028,593,4.0,2014-09-23 00:30:19
5562029,296,4.0,2014-09-23 00:31:03
5562030,110,4.0,2014-09-23 00:33:57
5562031,377,4.0,2014-09-23 01:04:57
5562032,170,3.0,2014-09-23 01:21:33
5562033,531,2.0,2014-09-23 01:22:10
5562034,830,4.0,2014-09-23 01:27:18
5562035,858,4.5,2014-09-23 01:50:47
5562036,527,3.0,2014-09-23 01:51:05
5562037,750,5.0,2014-09-23 01:52:34
5562038,296,4.0,2014-09-23 01:57:27
5562039,32,4.0,2014-09-23 02:07:45
5562040,741,3.5,2014-09-23 02:09:29
5562041,592,3.5,2014-09-23 02:11:21
5562042,841,4.0,2014-09-23 03:14:31
5562043,31,2.5,2014-09-23 04:35:12
5562044,105,3.5,2014-09-23 04:35:16
5562045,24,3.0,2014-09-23 04:36:07
5562046,170,2.5,2014-09-23 04:36:17
5562047,180,3.5,2014-09-23 04:36:19
5562048,531,3.5,2014-09-23 04:36:24
5562049,50,5.0,2014-09-23 04:39:59
5562050,318,4.5,2014-09-23 04:40:03
5562051,904,5.0,2014-09-23 04:40:08
5562052,913,4.0,2014-09-23 04:41:40
5562053,296,3.5,2014-09-23 04:41:44
5562054,593,4.5,2014-09-23 04:42:28
5562055,930,3.5,2014-09-23 04:43:41
5562056,908,5.0,2014-09-23 04:43:46
5562057,903,5.0,2014-09-23 04:44:33
5562058,923,5.0,2014-09-23 04:44:41
5562059,608,4.5,2014-09-23 04:45:03
5562060,928,3.0,2014-09-23 04:45:17
5562061,58,4.5,2014-09-23 06:21:19
5562062,34,4.5,2014-09-23 06:44:54
5562063,34,2.0,2014-09-23 08:02:21
5562064,1061,3.5,2014-09-23 08:20:46
5562065,318,4.5,2014-09-23 08:26:12
5562066,858,4.0,2014-09-23 08:26:17
5562067,50,3.5,2014-09-23 08:26:23
5562068,551,2.5,2014-09-23 08:29:44
5562069,541,2.5,2014-09-23 08:33:30
5562070,293,4.5,2014-09-23 08:33:54
5562071,32,3.5,2014-09-23 08:34:05
5562072,714,4.0,2014-09-23 08:48:37
5562073,288,3.5,2014-09-23 08:51:55
5562074,778,3.0,2014-09-23 08:52:23
5562075,555,5.0,2014-09-23 08:52:37
5562076,1,2.0,2014-09-23 08:55:28
5562077,215,4.0,2014-09-23 08:56:48
5562078,110,4.0,2014-09-23 08:58:36
5562079,953,4.5,2014-09-23 08:59:05
5562080,1036,4.0,2014-09-23 08:59:33
5562081,356,4.5,2014-09-23 09:00:04
5562082,590,4.0,2014-09-23 09:09:18
5562083,161,2.5,2014-09-23 09:10:27
5562084,508,3.0,2014-09-23 09:11:19
5562085,595,2.5,2014-09-23 09:20:54
5562086,593,3.0,2014-09-23 09:20:56
5562087,527,3.5,2014-09-23 09:21:02
5562088,344,3.5,2014-09-23 09:21:10
5562089,104,4.5,2014-09-23 09:21:14
5562090,19,2.5,2014-09-23 09:23:01
5562091,34,3.0,2014-09-23 09:23:07
5562092,231,3.0,2014-09-23 09:38:11
5562093,933,4.0,2014-09-23 10:15:57
5562094,410,4.5,2014-09-23 10:21:41
5562095,480,1.5,2014-09-23 10:22:57
5562096,50,3.5,2014-09-23 10:23:19
5562097,608,1.0,2014-09-23 10:23:25
5562098,410,3.5,2014-09-23 10:26:27
5562099,318,4.0,2014-09-23 10:29:17
5562100,593,4.0,2014-09-23 10:34:31
5562101,475,4.5,2014-09-23 11:34:19
5562102,32,5.0,2014-09-23 11:38:30
5562103,933,5.0,2014-09-23 11:41:48
5562104,930,4.5,2014-09-23 11:47:45
5562105,193,3.5,2014-09-23 12:16:55
5562106,610,3.0,2014-09-23 12:17:09
5562107,1027,2.5,2014-09-23 12:17:14
5562108,382,4.0,2014-09-23 12:19:56
5562109,110,4.5,2014-09-23 12:20:04
5562110,50,4.0,2014-09-23 12:22:47
5562111,541,5.0,2014-09-23 12:24:43
5562112,589,5.0,2014-09-23 12:26:06
5562113,480,3.0,2014-09-23 12:26:48
5562114,364,4.5,2014-09-23 12:32:11
5562115,482,4.0,2014-09-23 13:10:38
5562116,296,3.0,2014-09-23 13:10:51
5562117,16,3.0,2014-09-23 13:11:08
5562118,81,4.0,2014-09-23 13:11:58
5562119,70,3.0,2014-09-23 13:12:14
5562120,196,3.5,2014-09-23 13:13:24
5562121,741,3.5,2014-09-23 13:27:15
5562122,586,4.0,2014-09-23 13:33:41
5562123,587,3.0,2014-09-23 13:39:28
5562124,47,3.0,2014-09-23 13:46:37
5562125,6,2.5,2014-09-23 13:48:59
5562126,1022,0.5,2014-09-23 13:51:14
5562127,1061,2.5,2014-09-23 13:51:18
5562128,1047,1.5,2014-09-23 13:52:13
5562129,1036,1.5,2014-09-23 13:53:58
5562130,318,5.0,2014-09-23 13:54:26
5562131,858,5.0,2014-09-23 13:54:32
5562132,527,2.0,2014-09-23 13:54:40
5562133,904,3.0,2014-09-23 13:54:48
5562134,912,3.0,2014-09-23 13:54:59
5562135,260,0.5,2014-09-23 13:55:49
5562136,593,4.5,2014-09-23 13:56:05
5562137,296,4.0,2014-09-23 13:57:04
5562138,208,2.5,2014-09-23 13:58:22
5562139,678,4.0,2014-09-23 13:58:49
5562140,110,5.0,2014-09-23 14:00:02
5562141,899,4.0,2014-09-23 14:00:24
5562142,356,5.0,2014-09-23 14:06:13
5562143,457,4.0,2014-09-23 14:11:45
5562144,919,1.5,2014-09-23 14:13:41
5562145,924,3.5,2014-09-23 14:15:10
5562146,150,2.5,2014-09-23 14:20:37
5562147,260,3.5,2014-09-23 14:57:20
5562148,1027,4.0,2014-09-23 15:04:48
5562149,965,3.5,2014-09-23 15:07:23
5562150,356,4.5,2014-09-23 15:18:41
5562151,736,1.0,2014-09-23 15:21:47
5562152,587,2.5,2014-09-23 15:25:15
5562153,380,2.5,2014-09-23 15:30:39
5562154,163,4.0,2014-09-23 15:33:19
5562155,368,2.5,2014-09-23 15:33:26
5562156,741,4.0,2014-09-23 15:37:47
5562157,480,3.0,2014-09-23 15:42:59
5562158,337,3.5,2014-09-23 15:43:00
5562159,431,3.5,2014-09-23 15:43:35
5562160,899,3.5,2014-09-23 15:44:52
5562161,296,3.5,2014-09-23 15:48:02
5562162,356,3.0,2014-09-23 15:48:05
5562163,593,4.0,2014-09-23 15:48:07
5562164,592,3.5,2014-09-23 15:48:23
5562165,50,3.0,2014-09-23 15:48:44
5562166,608,4.5,2014-09-23 15:48:49
5562167,858,4.0,2014-09-23 15:48:56
5562168,485,2.0,2014-09-23 15:50:06
5562169,541,4.5,2014-09-23 15:50:47
5562170,253,2.5,2014-09-23 15:51:32
5562171,39,3.5,2014-09-23 15:51:48
5562172,111,4.5,2014-09-23 15:52:00
5562173,6,4.0,2014-09-23 15:52:07
5562174,288,3.5,2014-09-23 15:52:30
5562175,509,3.5,2014-09-23 15:57:55
5562176,318,5.0,2014-09-23 17:42:28
5562177,858,3.5,2014-09-23 17:42:31
5562178,527,4.5,2014-09-23 17:42:35
5562179,364,3.5,2014-09-23 19:19:38
5562180,356,5.0,2014-09-23 19:20:57
5562181,32,4.0,2014-09-23 19:22:03
5562182,593,4.5,2014-09-23 19:22:28
5562183,858,5.0,2014-09-23 21:54:40
5562184,193,4.0,2014-09-23 23:34:56
5562185,858,2.5,2014-09-23 23:37:16
5562186,50,4.5,2014-09-23 23:37:20
5562187,527,3.0,2014-09-23 23:37:23
5562188,904,4.0,2014-09-23 23:37:35
5562189,908,4.0,2014-09-23 23:38:12
5562190,260,1.0,2014-09-23 23:39:15
5562191,593,3.5,2014-09-23 23:39:58
5562192,745,1.0,2014-09-23 23:40:09
5562193,296,4.0,2014-09-23 23:41:42
5562194,903,3.5,2014-09-23 23:42:21
5562195,541,3.0,2014-09-23 23:42:26
5562196,608,4.5,2014-09-23 23:43:28
5562197,111,3.5,2014-09-23 23:44:04
5562198,969,4.0,2014-09-23 23:44:26
5562199,911,4.5,2014-09-23 23:46:22
5562200,110,4.0,2014-09-23 23:46:57
5562201,47,4.0,2014-09-23 23:47:32
5562202,899,2.5,2014-09-23 23:47:38
5562203,906,3.5,2014-09-23 23:48:34
5562204,356,3.5,2014-09-23 23:48:36
5562205,293,4.5,2014-09-23 23:48:50
5562206,720,1.0,2014-09-23 23:49:12
5562207,933,4.0,2014-09-23 23:50:25
5562208,778,4.5,2014-09-23 23:51:34
5562209,965,3.5,2014-09-23 23:51:40
5562210,457,4.5,2014-09-23 23:52:25
5562211,17,3.5,2014-09-23 23:54:29
5562212,356,5.0,2014-09-23 23:56:21
5562213,36,4.0,2014-09-23 23:56:38
5562214,1036,3.0,2014-09-23 23:57:27
5562215,589,2.5,2014-09-23 23:57:59
5562216,193,1.5,2014-09-24 01:35:22
5562217,1027,1.0,2014-09-24 01:35:23
5562218,610,3.0,2014-09-24 01:35:25
5562219,348,2.5,2014-09-24 01:35:39
5562220,319,4.5,2014-09-24 01:35:55
5562221,380,4.0,2014-09-24 02:02:32
5562222,357,4.0,2014-09-24 02:18:49
5562223,608,1.0,2014-09-24 02:18:55
5562224,673,3.5,2014-09-24 02:32:32
5562225,12,0.5,2014-09-24 03:08:58
5562226,1017,2.5,2014-09-24 03:10:15
5562227,674,4.5,2014-09-24 03:10:34
5562228,318,4.0,2014-09-24 03:15:18
5562229,920,5.0,2014-09-24 04:54:29
5562230,356,5.0,2014-09-24 04:55:10
5562231,593,4.5,2014-09-24 04:57:09
5562232,858,5.0,2014-09-24 04:57:30
5562233,912,3.0,2014-09-24 04:57:45
5562234,110,4.5,2014-09-24 04:58:05
5562235,590,2.5,2014-09-24 04:58:24
5562236,1035,5.0,2014-09-24 04:58:36
5562237,586,2.0,2014-09-24 05:08:51
5562238,150,3.5,2014-09-24 05:08:59
5562239,260,3.0,2014-09-24 05:34:31
5562240,858,5.0,2014-09-24 05:34:40
5562241,344,3.0,2014-09-24 05:34:42
5562242,595,3.0,2014-09-24 05:34:44
5562243,349,3.0,2014-09-24 05:35:24
5562244,111,5.0,2014-09-24 05:36:03
5562245,185,3.0,2014-09-24 05:36:06
5562246,6,5.0,2014-09-24 05:36:09
5562247,293,4.5,2014-09-24 05:36:13
5562248,161,3.0,2014-09-24 05:36:24
5562249,141,3.0,2014-09-24 05:36:32
5562250,95,3.0,2014-09-24 05:36:35
5562251,339,4.0,2014-09-24 05:36:37
5562252,288,3.0,2014-09-24 05:36:41
5562253,25,2.0,2014-09-24 05:36:47
5562254,223,4.0,2014-09-24 05:36:50
5562255,778,5.0,2014-09-24 05:36:53
5562256,750,5.0,2014-09-24 05:37:03
5562257,2,3.0,2014-09-24 05:37:46
5562258,19,2.0,2014-09-24 05:37:52
5562259,110,5.0,2014-09-24 06:49:13
5562260,480,2.5,2014-09-24 09:35:03
5562261,541,3.0,2014-09-24 09:53:08
5562262,924,2.5,2014-09-24 09:59:08
5562263,969,3.0,2014-09-24 09:59:42
5562264,750,2.5,2014-09-24 10:10:04
5562265,316,3.5,2014-09-24 10:20:13
5562266,348,2.0,2014-09-24 11:15:26
5562267,69,3.5,2014-09-24 13:01:03
5562268,16,5.0,2014-09-24 13:10:45
5562269,431,3.5,2014-09-24 13:11:04
5562270,858,5.0,2014-09-24 13:11:53
5562271,428,5.0,2014-09-24 13:14:14
5562272,356,5.0,2014-09-24 13:21:28
5562273,318,5.0,2014-09-24 13:21:56
5562274,19,5.0,2014-09-24 13:29:00
5562275,256,5.0,2014-09-24 13:30:46
5562276,589,5.0,2014-09-24 13:31:18
5562277,380,5.0,2014-09-24 13:31:28
5562278,780,4.5,2014-09-24 13:33:02
5562279,145,5.0,2014-09-24 13:33:36
5562280,783,3.5,2014-09-24 13:37:45
5562281,837,4.5,2014-09-24 13:39:12
5562282,239,4.5,2014-09-24 13:41:08
5562283,104,5.0,2014-09-24 13:47:18
5562284,216,3.5,2014-09-24 13:47:21
5562285,858,5.0,2014-09-24 13:48:45
5562286,260,5.0,2014-09-24 13:50:21
5562287,296,5.0,2014-09-24 13:51:39
5562288,541,4.5,2014-09-24 13:51:59
5562289,923,4.0,2014-09-24 13:52:10
5562290,356,5.0,2014-09-24 13:54:49
5562291,480,4.0,2014-09-24 14:08:51
5562292,588,5.0,2014-09-24 14:11:55
5562293,780,4.0,2014-09-24 14:54:30
5562294,356,3.0,2014-09-24 23:33:10
5562295,592,5.0,2014-09-24 23:34:04
5562296,587,3.0,2014-09-24 23:34:08
5562297,457,4.0,2014-09-24 23:34:10
5562298,223,3.5,2014-09-24 23:34:13
5562299,208,4.0,2014-09-24 23:34:16
5562300,153,5.0,2014-09-24 23:34:18
5562301,150,4.0,2014-09-24 23:34:20
5562302,50,5.0,2014-09-24 23:34:23
5562303,47,5.0,2014-09-24 23:34:25
5562304,39,2.0,2014-09-24 23:34:27
5562305,1,2.5,2014-09-25 01:22:32
5562306,364,3.5,2014-09-25 01:23:22
5562307,6,4.0,2014-09-25 02:32:43
5562308,66,0.5,2014-09-25 02:35:58
5562309,788,3.5,2014-09-25 03:15:37
5562310,368,4.0,2014-09-25 03:26:22
5562311,216,2.5,2014-09-25 03:26:28
5562312,628,5.0,2014-09-25 04:01:31
5562313,428,4.0,2014-09-25 05:32:32
5562314,912,4.0,2014-09-25 10:15:15
5562315,247,4.5,2014-09-25 10:37:55
5562316,48,2.0,2014-09-25 12:09:42
5562317,910,4.0,2014-09-25 12:10:12
5562318,333,3.0,2014-09-25 12:10:22
5562319,1059,4.0,2014-09-25 12:10:34
5562320,724,2.5,2014-09-25 12:10:53
5562321,318,3.5,2014-09-25 12:14:10
5562322,527,4.0,2014-09-25 12:14:12
5562323,97,5.0,2014-09-25 12:16:13
5562324,293,4.0,2014-09-25 12:16:17
5562325,898,4.5,2014-09-25 12:16:24
5562326,555,3.0,2014-09-25 12:20:33
5562327,260,0.5,2014-09-25 12:21:04
5562328,593,1.5,2014-09-25 12:21:26
5562329,745,3.5,2014-09-25 12:21:36
5562330,306,1.5,2014-09-25 12:36:30
5562331,830,4.5,2014-09-25 16:03:15
5562332,898,2.0,2014-09-25 16:03:31
5562333,237,3.0,2014-09-25 16:03:43
5562334,203,2.5,2014-09-25 16:04:12
5562335,381,0.5,2014-09-25 16:04:37
5562336,915,2.5,2014-09-25 16:04:41
5562337,356,3.5,2014-09-25 16:07:08
5562338,539,4.5,2014-09-25 16:07:32
5562339,344,1.0,2014-09-25 16:07:53
5562340,231,0.5,2014-09-25 16:07:57
5562341,1012,3.5,2014-09-25 16:13:25
5562342,919,4.5,2014-09-25 16:17:53
5562343,918,3.5,2014-09-25 16:17:55
5562344,828,3.5,2014-09-25 16:17:59
5562345,588,4.5,2014-09-25 16:18:04
5562346,1035,5.0,2014-09-25 16:24:47
5562347,969,3.5,2014-09-25 16:24:54
5562348,910,2.0,2014-09-25 17:48:12
5562349,355,1.0,2014-09-25 17:48:59
5562350,1059,3.5,2014-09-25 17:49:06
5562351,31,4.5,2014-09-25 17:49:26
5562352,1061,3.0,2014-09-25 17:49:46
5562353,904,4.0,2014-09-25 17:54:33
5562354,908,3.5,2014-09-25 17:55:13
5562355,260,4.5,2014-09-25 17:56:12
5562356,593,5.0,2014-09-25 17:56:48
5562357,745,5.0,2014-09-25 17:57:04
5562358,913,4.0,2014-09-25 17:58:14
5562359,296,4.5,2014-09-25 17:58:24
5562360,903,4.0,2014-09-25 17:59:32
5562361,541,4.0,2014-09-25 17:59:40
5562362,111,4.0,2014-09-25 18:00:51
5562363,380,4.0,2014-09-25 19:11:05
5562364,145,3.0,2014-09-25 19:20:04
5562365,501,4.5,2014-09-25 19:22:52
5562366,296,4.0,2014-09-25 19:31:16
5562367,480,2.5,2014-09-25 19:33:14
5562368,235,3.0,2014-09-25 19:41:32
5562369,302,3.5,2014-09-25 19:43:06
5562370,111,5.0,2014-09-25 20:46:27
5562371,858,3.0,2014-09-25 20:48:48
5562372,199,2.0,2014-09-25 20:49:12
5562373,910,1.5,2014-09-25 20:49:40
5562374,924,3.0,2014-09-25 20:52:51
5562375,681,3.5,2014-09-25 20:53:17
5562376,260,4.5,2014-09-25 21:57:02
5562377,716,3.5,2014-09-26 00:20:07
5562378,190,3.0,2014-09-26 00:23:56
5562379,1042,3.0,2014-09-26 00:25:38
5562380,455,3.5,2014-09-26 00:26:01
5562381,524,4.0,2014-09-26 00:26:24
5562382,60,3.0,2014-09-26 00:27:36
5562383,318,4.5,2014-09-26 00:29:55
5562384,527,4.5,2014-09-26 00:30:30
5562385,904,4.0,2014-09-26 00:30:37
5562386,599,3.0,2014-09-26 00:30:44
5562387,1061,4.0,2014-09-26 00:37:09
5562388,186,2.5,2014-09-26 00:41:26
5562389,480,4.0,2014-09-26 00:52:44
5562390,592,3.5,2014-09-26 00:52:54
5562391,588,4.5,2014-09-26 00:53:38
5562392,344,4.0,2014-09-26 00:53:43
5562393,648,3.5,2014-09-26 00:53:54
5562394,231,3.0,2014-09-26 00:54:20
5562395,586,3.5,2014-09-26 00:55:13
5562396,111,4.5,2014-09-26 00:55:58
5562397,724,2.5,2014-09-26 00:57:18
5562398,376,2.5,2014-09-26 00:57:25
5562399,345,3.0,2014-09-26 00:57:30
5562400,123,4.0,2014-09-26 01:02:03
5562401,551,4.5,2014-09-26 01:18:25
5562402,293,3.5,2014-09-26 02:12:00
5562403,111,3.0,2014-09-26 02:14:23
5562404,924,3.5,2014-09-26 02:26:38
5562405,17,3.5,2014-09-26 02:27:25
5562406,2,3.5,2014-09-26 02:27:30
5562407,902,3.0,2014-09-26 02:30:58
5562408,922,2.0,2014-09-26 02:44:37
5562409,300,5.0,2014-09-26 05:28:52
5562410,673,2.0,2014-09-26 05:36:45
5562411,31,2.0,2014-09-26 05:36:57
5562412,246,2.0,2014-09-26 05:37:00
5562413,720,0.5,2014-09-26 05:37:55
5562414,849,2.0,2014-09-26 05:38:01
5562415,172,5.0,2014-09-26 05:40:51
5562416,745,0.5,2014-09-26 05:46:38
5562417,903,1.0,2014-09-26 05:47:39
5562418,541,4.0,2014-09-26 07:55:27
5562419,837,5.0,2014-09-26 07:55:33
5562420,608,4.0,2014-09-26 07:55:49
5562421,21,3.0,2014-09-26 08:22:18
5562422,597,3.0,2014-09-26 08:48:34
5562423,480,4.5,2014-09-26 11:12:21
5562424,1,4.0,2014-09-26 11:37:27
5562425,589,4.0,2014-09-26 12:34:25
5562426,527,3.0,2014-09-26 12:34:40
5562427,592,1.0,2014-09-26 12:35:03
5562428,344,1.5,2014-09-26 12:35:49
5562429,153,1.0,2014-09-26 12:36:21
5562430,500,3.0,2014-09-26 12:36:32
5562431,597,4.0,2014-09-26 12:36:49
5562432,539,3.0,2014-09-26 12:38:06
5562433,208,0.5,2014-09-26 12:38:16
5562434,586,2.5,2014-09-26 12:38:24
5562435,253,1.5,2014-09-26 12:38:40
5562436,454,3.0,2014-09-26 12:39:26
5562437,923,2.0,2014-09-26 12:44:57
5562438,296,4.5,2014-09-26 15:07:21
5562439,475,3.5,2014-09-26 15:56:03
5562440,307,3.5,2014-09-26 16:00:16
5562441,382,3.0,2014-09-26 16:01:40
5562442,308,3.5,2014-09-26 16:02:27
5562443,502,0.5,2014-09-26 16:04:59
5562444,318,4.0,2014-09-26 16:07:20
5562445,527,3.0,2014-09-26 16:07:33
5562446,260,3.5,2014-09-26 16:10:00
5562447,593,3.5,2014-09-26 16:11:05
5562448,293,4.0,2014-09-26 16:25:27
5562449,1041,4.0,2014-09-26 16:25:48
5562450,47,4.5,2014-09-26 16:25:52
5562451,909,4.0,2014-09-26 16:26:20
5562452,356,3.0,2014-09-26 16:26:57
5562453,592,4.0,2014-09-26 16:27:58
5562454,380,3.0,2014-09-26 16:28:21
5562455,32,2.5,2014-09-26 16:28:26
5562456,480,4.0,2014-09-26 16:32:42
5562457,923,3.5,2014-09-26 17:30:21
5562458,306,4.5,2014-09-26 17:48:19
5562459,307,4.5,2014-09-26 17:49:03
5562460,308,4.5,2014-09-26 17:50:24
5562461,154,5.0,2014-09-26 17:50:36
5562462,50,4.0,2014-09-26 17:56:39
5562463,913,4.0,2014-09-26 18:00:30
5562464,296,4.5,2014-09-26 18:00:44
5562465,541,3.5,2014-09-26 18:01:36
5562466,969,3.0,2014-09-26 18:04:00
5562467,916,5.0,2014-09-26 18:04:43
5562468,912,4.5,2014-09-26 18:05:01
5562469,911,4.5,2014-09-26 18:07:56
5562470,904,4.5,2014-09-26 18:08:28
5562471,110,3.5,2014-09-26 18:08:37
5562472,47,3.5,2014-09-26 18:08:55
5562473,910,3.5,2014-09-26 18:09:03
5562474,778,4.5,2014-09-26 18:17:02
5562475,919,4.5,2014-09-26 18:21:17
5562476,924,4.5,2014-09-26 18:25:29
5562477,216,3.5,2014-09-26 18:52:25
5562478,475,4.0,2014-09-26 19:18:32
5562479,455,2.5,2014-09-26 19:22:55
5562480,902,5.0,2014-09-26 19:23:44
5562481,720,3.5,2014-09-26 19:23:52
5562482,849,3.5,2014-09-26 19:24:54
5562483,29,3.0,2014-09-26 19:26:35
5562484,1047,2.0,2014-09-26 19:27:04
5562485,858,5.0,2014-09-26 19:29:10
5562486,527,4.0,2014-09-26 19:29:15
5562487,318,3.0,2014-09-26 19:31:05
5562488,501,5.0,2014-09-26 19:36:07
5562489,823,3.5,2014-09-26 19:40:23
5562490,898,3.5,2014-09-26 19:44:23
5562491,1053,3.5,2014-09-26 19:49:47
5562492,6,3.0,2014-09-26 19:49:55
5562493,260,4.0,2014-09-26 20:29:48
5562494,912,3.5,2014-09-26 20:40:18
5562495,296,5.0,2014-09-26 20:40:48
5562496,539,2.0,2014-09-26 20:43:22
5562497,208,1.5,2014-09-26 20:43:30
5562498,253,2.0,2014-09-26 20:44:05
5562499,2,1.5,2014-09-26 20:45:58
5562500,608,4.5,2014-09-26 20:47:01
5562501,597,2.5,2014-09-26 20:55:27
5562502,587,2.5,2014-09-26 20:55:34
5562503,457,2.0,2014-09-26 20:55:43
5562504,454,2.0,2014-09-26 20:55:50
5562505,919,2.5,2014-09-26 20:56:00
5562506,265,3.0,2014-09-26 21:05:33
5562507,172,3.0,2014-09-26 21:09:22
5562508,160,2.5,2014-09-26 21:09:49
5562509,519,3.0,2014-09-26 21:11:26
5562510,173,3.0,2014-09-26 21:11:32
5562511,737,2.5,2014-09-26 21:14:31
5562512,66,1.0,2014-09-26 21:15:34
5562513,76,3.0,2014-09-26 21:15:38
5562514,515,5.0,2014-09-26 21:15:40
5562515,327,2.0,2014-09-26 21:16:29
5562516,296,4.5,2014-09-26 21:16:52
5562517,296,4.0,2014-09-26 21:19:17
5562518,356,3.5,2014-09-26 21:19:23
5562519,593,4.5,2014-09-26 21:19:28
5562520,480,2.0,2014-09-26 21:19:34
5562521,110,2.0,2014-09-26 21:19:51
5562522,589,4.0,2014-09-26 21:20:04
5562523,968,4.0,2014-09-26 21:22:05
5562524,377,1.5,2014-09-26 21:23:50
5562525,344,2.0,2014-09-26 21:23:56
5562526,47,4.0,2014-09-26 21:24:30
5562527,111,4.0,2014-09-26 21:25:34
5562528,500,3.0,2014-09-26 21:25:56
5562529,367,2.0,2014-09-26 21:26:05
5562530,648,2.5,2014-09-26 21:30:25
5562531,10,3.0,2014-09-26 21:31:23
5562532,541,4.5,2014-09-26 21:31:30
5562533,539,3.0,2014-09-26 21:32:21
5562534,329,3.5,2014-09-26 21:32:27
5562535,208,2.0,2014-09-26 21:32:35
5562536,586,2.5,2014-09-26 21:32:43
5562537,1036,3.5,2014-09-26 21:33:04
5562538,253,3.0,2014-09-26 21:33:52
5562539,357,4.0,2014-09-26 21:33:56
5562540,434,1.0,2014-09-26 21:35:04
5562541,39,2.0,2014-09-26 21:35:12
5562542,509,4.0,2014-09-26 21:35:23
5562543,480,3.0,2014-09-26 21:35:25
5562544,110,3.5,2014-09-26 21:35:36
5562545,1,3.5,2014-09-26 21:35:44
5562546,589,3.0,2014-09-26 21:35:49
5562547,150,2.5,2014-09-26 21:35:58
5562548,590,3.0,2014-09-26 21:36:42
